Title,Label
"කොරෝනා උතුරු කොරියාවටත් - කේසොන් නුවර වසා දමයි - රටවල් 40 ක ආසාදිතයන් වාර්තාගත ලෙස ඉහළ යෑමක්,International"
"බැංගලෝරයේ කොරෝනා ආසාදිතයන් 3^338ක් අතුරුදන්,International"
"ලොව පුරා සුව වූ කොරෝනා ආසාදිතයින්ගේ සංඛ්‍යාව අනූහත් ලක්ෂය ඉක්මවයි,International"
"මුකේෂ් අම්බානි ලොව ධනවත්ම පුද්ගලයන් 5 දෙනා අතරට,International"
"අභ්‍යාවකාශ අවියක් අත්හදා බැලු බවට රුසියාවට චෝදනාවක්,International"
"ඉන්දියාවේ මෙන්ම ප්‍රංශයේ ද කොරෝනා මරණ 30^000 ඉක්මවයි,International"
"ඇමරිකානු - චීන පසමිතුරුකම් උත්සන්න වෙයි,International"
"ඇමරිකානු එෆ්.බී.අයි. ආයතනයෙන් චීනයට චෝදනා,International"
"චීන රොබෝ වාහනයක් අඟහරුට,International"
"ඉන්දියාව ‘‘අමරනාත් යාත්‍රා’’ නවතයි,International"
"ඇලස්කාවට සුනාමි අතතුරු ඇගවීමක්,International"
"නවසීලන්ත අගමැතිනිය^ කැබිනට් ඇමතිවරයෙකු ධුරයෙන් නෙරපයි,International"
"බංග්ලාදේශයට තවදුරටත් වැසි,International"
"මුබ ආවරණ පළදින්නැයි ට්‍රම්ප් ජනතාවගෙන් ඉල්ලයි,International"
"මගීන් විසිදෙනෙකු සමඟ බස් රථයක් යුක්රේනයේදී ප්‍රාණ ඇපයට,International"
"ඇෆ්ගනිස්ථානයේ මරාගෙන මැරෙන ප්‍රහාරයකින් හමුදා සෙබළුන් අටදෙනෙකු මරුට,International"
"මුඛ ආවරණය ජාත්‍යාලය පෙන්වන බව ට්‍රම්ප් කියයි,International"
"බ්‍රිතාන්‍යය^ හොංකොං සමඟ උදර්පණ නීතියෙන් ඉවත් වෙයි,International"
"ඉන්දියාවේ ලක්නව් නුවර වසා දැමේ,International"
"ඇමරිකාව දකුණු චීන මුහුදේ යුද අභ්‍යාසයක,International"
"ප්‍රංශයේ පෞරාණික දේවස්ථානයක ඇතිවූ ගින්න සිතාමතා ඇති කරන ලද්දක් බවට හෙළිවෙයි,International"
"පැනමාවේ තරුණ තරුණියන් හත්දෙනෙකු ඝාතනය කෙරේ,International"
"ඕස්ට්‍රේලියානු පාර්ලිමේන්තුව කල් දැමේ,International"
"ඉන්දියාවට ඇමරිකානු මගී ගුවන් ගමන් 23 වන දා සිට නැවතත්,International"
"තිරුපති කෝවිලේ 140කට කොරෝනා - දේවස්ථානය වසා නොදමයි,International"
"චීනයේ ගං වතුරෙන් 141ක් මරුට,International"
"පලස්තීන සහ ඊශ්‍රායල ජනතාවගේ තිරසාර සාමය උදෙසා ශ්‍රී ලංකාව ජාත්‍යන්තර ප්‍රජාවගෙන් කළ ඉල්ලීම,International"
"ඉන්දියාවේ ගං වතුර හේතුවෙන් පුද්ගලයින් 60 ක් ජීවිතක්ෂයට,International"
"සයිබීරියාවෙන් අධික උෂ්ණත්වයක් වාර්තාවෙයි,International"
"ලෝක බලවතුන්ගේ සමුළුවක්,International"
"වූහාන් හි ගං වතුරෙන් 141 දෙනෙකු ජීවිතක්ෂයට,International"
"ඇමරිකාවේ ප්‍රහාරක නෞකාවක් ගිනිගැනීමෙන් 21 කට තුවාල (ඡායාරූප),International"
"චීන කොරෝනා එන්නතේ තුන්වන අදියරේ මානව පරීක්ෂා විදෙස් රටවලදී,International"
"ජගත් ආරක්ෂක මණ්ඩලයේ විශේෂ රැස්වීමක් ලබන බදාදා,International"
"ඉන්දියාවේ පැය 24ක් තුළ 28^000 කට වැඩි නව කොරෝනා ආසාදිතයන්,International"
"ඓතිහාසික කෞතුකාගාරය දේවස්ථානයක් නොකරන්නැයි ඉල්ලීමක්,International"
"ඩිස්නිලන්තය යළි ඇරේ,International"
"ට්‍රම්ප් මුහුණු ආවරණයක් පළඳී,International"
"නේපාලයේ ජල ගැලීම් සහ නායයාම් වලින් පුද්ගලයින් 23ක් මරුට,International"
"ඇමරිකාවෙන් ඉන්දියාවට ප්‍රහාරක හෙලිකොප්ටර්,International"
"සිංගප්පූරුවේ මහමැතිවරණයේ ජය පාලක මහජන ක්‍රියාකාරී පක්ෂයට,International"
"නිරුවත් සහ අසභ්‍ය \'ටික් ටොක්\' වීඩියෝ මිලියන 49ක් ගැන එම සමාගම හදිසියේම ගත් තීරණය මෙන්න,International"
"ජලාශයක බෝට්ටු චාරිකාවකට තම පුතු සමඟ එක්වූ සුරූපී රංගන ශිල්පිණිය අනතුරකින් ජීවිතයෙන් සමුගනී,International"
"ඉන්දියාවේ කොරෝනා ආසාදිතයන් 767^000 ඉක්මවයි,International"
"ඉන්දියාවේ පාතාල කල්ලි නායක විකාස් ඩුබේ පොලිස් වෙඩි පහරින් මරුට,International"
"සිංගප්පූරු මැතිවරණය අද,International"
"ට්‍රම්ප්ගේ බදු වාර්තා ගැන සොයන්න ශ්‍රේෂ්ඨාධිකරණයෙන් මතය විමසයි,International"
